client_id,age,job,marital,education,credit_default,mortgage
743,59,management,married,basic_4y,0,1
744,44,technician,single,professional_course,0,1
745,46,blue_collar,married,basic_9y,0,0
746,39,blue_collar,divorced,basic_6y,0,1
747,38,unemployed,married,basic_4y,0,1
748,36,services,married,high_school,0,1
749,29,admin,single,university_degree,0,0
750,31,technician,single,professional_course,0,1
751,30,services,divorced,basic_9y,0,0
752,36,blue_collar,married,basic_4y,0,1
753,60,blue_collar,married,professional_course,0,0
754,36,admin,married,university_degree,0,1
755,32,services,married,high_school,0,0
756,39,blue_collar,married,basic_9y,0,1
757,30,services,married,university_degree,0,1
758,39,blue_collar,married,basic_4y,0,0
759,37,blue_collar,married,basic_9y,0,1
760,39,blue_collar,married,professional_course,0,1
761,46,blue_collar,married,basic_4y,0,0
762,43,unemployed,married,basic_4y,0,0
763,37,services,married,high_school,0,1
764,30,technician,married,university_degree,0,0
765,38,technician,married,professional_course,0,0
766,31,technician,married,university_degree,0,1
767,44,admin,married,university_degree,0,0
768,44,self_employed,married,university_degree,0,0
769,38,technician,married,,0,0
770,30,student,single,high_school,0,0
771,37,blue_collar,married,basic_4y,0,0
772,54,housemaid,divorced,,0,1
773,41,management,married,,0,1
774,43,technician,married,professional_course,0,0
775,38,housemaid,married,basic_9y,0,0
776,41,blue_collar,married,basic_4y,0,1
777,38,blue_collar,single,,0,0
778,33,blue_collar,married,basic_9y,0,0
779,32,admin,married,high_school,0,1
780,30,services,married,high_school,0,0
781,43,technician,married,basic_6y,0,1
782,30,services,married,high_school,0,1
783,36,technician,divorced,professional_course,0,0
784,38,blue_collar,married,basic_6y,0,0
785,35,blue_collar,single,basic_6y,0,1
786,50,self_employed,married,university_degree,0,0
787,38,blue_collar,married,basic_9y,0,1
788,58,admin,married,basic_4y,0,0
789,50,technician,married,professional_course,0,1
790,33,blue_collar,single,basic_9y,0,0
791,33,blue_collar,single,basic_9y,0,0
792,44,management,single,university_degree,0,1
793,31,management,married,high_school,0,0
794,40,entrepreneur,married,basic_9y,0,0
795,28,unknown,single,basic_9y,0,0
796,36,services,single,,0,1
797,44,blue_collar,single,high_school,0,0
798,38,blue_collar,divorced,,0,1
799,33,blue_collar,married,basic_9y,0,0
800,39,blue_collar,divorced,basic_6y,0,1
801,47,blue_collar,single,basic_4y,0,1
802,47,services,divorced,high_school,0,0
803,35,entrepreneur,single,professional_course,0,0
804,42,admin,divorced,university_degree,0,0
805,36,admin,married,high_school,0,0
806,35,technician,married,basic_6y,0,0
807,36,services,single,,0,1
808,56,entrepreneur,married,university_degree,0,1
809,26,admin,single,high_school,0,0
810,31,admin,single,university_degree,0,1
811,57,self_employed,single,high_school,0,0
812,39,services,married,high_school,0,0
813,43,blue_collar,married,high_school,0,1
814,50,admin,married,university_degree,0,0
815,52,blue_collar,single,high_school,0,0
816,39,blue_collar,divorced,basic_9y,0,0
817,44,technician,single,,0,1
818,36,housemaid,married,basic_4y,0,1
819,54,management,married,high_school,0,1
820,27,admin,single,basic_9y,0,1
821,31,admin,single,university_degree,0,0
822,31,admin,married,university_degree,0,0
823,28,blue_collar,married,basic_6y,0,0
824,31,management,single,university_degree,0,1
825,30,management,divorced,high_school,0,0
826,52,technician,married,professional_course,0,1
827,37,technician,divorced,professional_course,0,0
828,30,services,married,university_degree,0,1
829,45,blue_collar,married,basic_9y,0,1
830,54,technician,married,university_degree,0,1
831,49,entrepreneur,married,basic_9y,0,1
832,44,admin,married,high_school,0,0
833,28,student,single,basic_9y,0,1
834,53,technician,married,high_school,0,1
835,45,blue_collar,married,basic_9y,0,1
836,45,blue_collar,married,basic_9y,0,0
837,51,admin,married,high_school,0,1
838,41,blue_collar,married,basic_9y,0,1
839,43,technician,married,professional_course,0,1
840,31,admin,single,university_degree,0,1
841,39,admin,single,,0,1
842,38,technician,married,professional_course,0,0
843,50,entrepreneur,married,basic_9y,0,1
844,53,admin,single,university_degree,0,1
845,44,admin,divorced,high_school,0,1
846,53,blue_collar,married,basic_9y,0,1
847,24,services,single,high_school,0,0
848,34,admin,single,high_school,0,1
849,40,technician,married,professional_course,0,1
850,57,management,divorced,university_degree,0,1
851,43,blue_collar,married,basic_4y,0,1
852,31,blue_collar,married,basic_6y,0,0
853,31,services,married,basic_6y,0,1
854,31,blue_collar,married,basic_6y,0,1
855,45,housemaid,married,basic_4y,0,1
856,38,admin,married,university_degree,0,0
857,41,entrepreneur,married,university_degree,0,1
858,47,blue_collar,married,professional_course,0,1
859,42,blue_collar,married,basic_6y,0,0
860,35,blue_collar,single,,0,1
861,40,management,married,university_degree,0,1
862,42,blue_collar,married,basic_6y,0,0
863,34,technician,married,professional_course,0,1
864,48,admin,single,university_degree,0,1
865,35,blue_collar,married,,0,1
866,33,blue_collar,married,high_school,0,1
867,37,technician,married,professional_course,0,1
868,43,technician,married,professional_course,0,1
869,42,admin,single,,0,0
870,46,admin,divorced,university_degree,0,1
871,37,blue_collar,single,basic_9y,0,1
872,40,blue_collar,married,high_school,0,1
873,40,blue_collar,married,high_school,0,1
874,59,entrepreneur,divorced,high_school,0,1
875,43,technician,single,university_degree,0,0
876,44,blue_collar,married,basic_6y,0,1
877,44,blue_collar,married,basic_4y,0,1
878,41,admin,married,university_degree,0,1
879,28,unknown,single,basic_9y,0,1
880,48,services,married,high_school,0,1
881,31,admin,single,high_school,0,1
882,27,blue_collar,married,basic_9y,0,1
883,43,technician,single,university_degree,0,1
884,47,retired,married,basic_4y,0,1
885,40,blue_collar,divorced,,0,1
886,43,unknown,married,high_school,0,0
887,29,technician,married,professional_course,0,1
888,54,admin,married,university_degree,0,0
889,36,technician,married,professional_course,0,0
890,30,admin,single,university_degree,0,0
891,38,services,single,,0,1
892,39,blue_collar,married,basic_6y,0,0
893,33,blue_collar,married,basic_9y,0,0
894,39,retired,single,high_school,0,1
895,38,technician,single,professional_course,0,0
896,44,admin,married,high_school,0,1
897,33,blue_collar,married,basic_9y,0,1
898,37,blue_collar,married,basic_6y,0,0
899,32,management,married,basic_6y,0,0
900,46,technician,married,professional_course,0,1
901,34,technician,divorced,professional_course,0,1
902,52,technician,married,basic_4y,0,0
903,46,blue_collar,married,basic_6y,0,0
904,57,management,divorced,university_degree,0,0
905,52,technician,married,basic_4y,0,0
906,32,technician,single,professional_course,0,0
907,31,blue_collar,single,basic_9y,0,0
908,46,admin,divorced,basic_9y,0,0
909,59,services,divorced,high_school,0,0
910,38,blue_collar,married,,0,0
911,42,blue_collar,divorced,basic_6y,0,1
912,40,blue_collar,married,basic_4y,0,0
913,46,admin,married,professional_course,0,0
914,35,admin,single,high_school,0,0
915,28,blue_collar,married,basic_9y,0,0
916,47,services,married,high_school,0,1
917,35,blue_collar,married,basic_4y,0,1
918,48,retired,married,basic_9y,0,1
919,40,blue_collar,married,basic_6y,0,1
920,32,services,single,high_school,0,1
921,59,retired,divorced,basic_4y,0,1
922,48,entrepreneur,married,basic_9y,0,0
923,45,blue_collar,married,basic_9y,0,1
924,49,blue_collar,single,basic_6y,0,1
925,51,admin,married,university_degree,0,1
926,38,technician,single,university_degree,0,1
927,53,technician,married,high_school,0,1
928,49,blue_collar,married,basic_9y,0,1
929,31,blue_collar,married,basic_9y,0,1
930,36,services,married,high_school,0,1
931,54,retired,married,basic_4y,0,1
932,29,admin,single,high_school,0,1
933,31,blue_collar,married,basic_6y,0,1
934,35,admin,married,high_school,0,1
935,38,blue_collar,married,basic_9y,0,0
936,54,management,married,high_school,0,1
937,48,admin,married,basic_9y,0,0
938,48,management,divorced,university_degree,0,1
939,32,admin,single,university_degree,0,1
940,34,technician,married,professional_course,0,1
941,49,technician,single,university_degree,0,1
942,44,blue_collar,married,basic_9y,0,0
943,42,services,divorced,high_school,0,0
944,55,blue_collar,married,basic_4y,0,0
945,42,services,divorced,high_school,0,0
946,44,admin,married,university_degree,0,0
947,51,blue_collar,married,basic_9y,0,0
948,43,blue_collar,married,basic_4y,0,1
949,52,technician,married,high_school,0,1
950,45,blue_collar,single,basic_6y,0,1
951,41,services,divorced,high_school,0,1
952,35,technician,divorced,,0,1
953,41,services,divorced,high_school,0,0
954,46,management,married,basic_9y,0,0
955,36,housemaid,divorced,basic_9y,0,0
956,29,technician,married,professional_course,0,0
957,47,services,married,,0,0
958,43,blue_collar,married,basic_4y,0,1
959,38,blue_collar,single,basic_9y,0,0
960,44,blue_collar,married,basic_4y,0,1
961,29,services,married,high_school,0,0
962,58,unknown,married,,0,0
963,48,blue_collar,married,professional_course,0,0
964,46,blue_collar,married,basic_9y,0,0
965,31,blue_collar,married,basic_4y,0,1
966,47,services,married,,0,0
967,44,admin,married,university_degree,0,1
968,31,blue_collar,married,basic_4y,0,1
969,38,unemployed,divorced,professional_course,0,0
970,33,admin,married,university_degree,0,0
971,53,blue_collar,married,basic_9y,0,1
972,33,management,single,,0,1
973,33,self_employed,married,basic_9y,0,1
974,37,admin,divorced,university_degree,0,1
975,55,blue_collar,married,basic_9y,0,1
976,41,admin,single,basic_6y,0,0
977,46,blue_collar,married,basic_6y,0,1
978,32,entrepreneur,divorced,university_degree,0,0
979,48,blue_collar,married,high_school,0,0
980,34,entrepreneur,married,basic_4y,0,1
981,35,admin,single,university_degree,0,0
982,55,blue_collar,married,basic_4y,0,1
983,45,entrepreneur,single,university_degree,0,0
984,48,management,divorced,university_degree,0,0
985,34,blue_collar,married,basic_6y,0,1
986,46,admin,divorced,university_degree,0,0
987,34,blue_collar,married,basic_6y,0,1
988,51,unemployed,married,professional_course,0,0
989,37,admin,married,university_degree,0,0
990,54,housemaid,divorced,basic_4y,0,0
991,45,services,married,high_school,0,1
992,39,services,single,high_school,0,0
993,39,blue_collar,married,basic_9y,0,0
994,39,technician,single,basic_6y,0,0
995,39,services,married,basic_9y,0,0
996,32,entrepreneur,married,basic_6y,0,1
997,41,services,single,high_school,0,1
998,59,housemaid,married,basic_6y,0,1
999,57,technician,married,basic_9y,0,1
1000,30,services,married,,0,0
1001,34,entrepreneur,married,basic_4y,0,0
1002,34,technician,married,high_school,0,0
1003,38,blue_collar,divorced,,0,0
1004,31,blue_collar,married,basic_6y,0,1
1005,47,admin,married,university_degree,0,0
1006,57,self_employed,single,high_school,0,0
1007,44,blue_collar,married,basic_9y,0,0
1008,45,services,married,high_school,0,1
1009,36,unemployed,married,basic_4y,0,1
1010,44,services,married,high_school,0,1
1011,51,management,married,university_degree,0,0
1012,28,admin,single,university_degree,0,0
1013,50,technician,married,high_school,0,0
1014,51,entrepreneur,married,university_degree,0,0
1015,38,blue_collar,single,basic_9y,0,0
1016,44,blue_collar,married,basic_4y,0,1
1017,35,admin,single,basic_4y,0,0
1018,35,admin,single,basic_4y,0,1
1019,32,admin,single,high_school,0,0
1020,48,blue_collar,married,basic_9y,0,1
1021,35,admin,single,basic_4y,0,0
1022,44,technician,married,professional_course,0,0
1023,43,technician,married,professional_course,0,0
1024,40,management,married,high_school,0,0
1025,50,self_employed,married,basic_4y,0,0
1026,44,technician,married,professional_course,0,1
1027,37,blue_collar,single,basic_9y,0,0
1028,32,services,divorced,high_school,0,1
1029,58,admin,married,high_school,0,0
1030,49,technician,married,high_school,0,1
1031,32,blue_collar,married,basic_4y,0,0
1032,30,services,married,high_school,0,0
1033,28,admin,married,high_school,0,1
1034,40,blue_collar,married,basic_4y,0,0
1035,44,management,married,university_degree,0,0
1036,30,services,married,professional_course,0,1
1037,30,services,married,professional_course,0,0
1038,28,technician,single,professional_course,0,1
1039,58,housemaid,married,basic_4y,0,1
1040,45,blue_collar,single,high_school,0,0
1041,35,blue_collar,married,professional_course,0,0
1042,57,retired,divorced,high_school,0,0
1043,35,admin,divorced,high_school,0,1
1044,41,technician,single,university_degree,0,0
1045,42,services,married,high_school,0,0
1046,42,blue_collar,married,basic_4y,0,0
1047,51,blue_collar,married,basic_4y,0,1
1048,48,management,married,university_degree,0,1
1049,39,blue_collar,married,basic_6y,0,0
1050,47,retired,married,basic_4y,0,0
1051,34,technician,single,professional_course,0,0
1052,44,services,married,basic_6y,0,0
1053,52,housemaid,divorced,professional_course,0,1
1054,51,blue_collar,married,basic_4y,0,1
1055,49,services,married,high_school,0,0
1056,35,admin,single,basic_4y,0,1
1057,44,admin,married,high_school,0,0
1058,37,admin,married,high_school,0,1
1059,47,management,married,university_degree,0,0
1060,43,management,married,professional_course,0,0
1061,40,blue_collar,married,basic_9y,0,1
1062,32,management,divorced,basic_4y,0,0
1063,42,blue_collar,married,basic_4y,0,0
1064,42,self_employed,married,university_degree,0,1
1065,39,technician,married,professional_course,0,0
1066,32,housemaid,married,basic_4y,0,0
1067,30,services,married,,0,1
1068,42,blue_collar,married,basic_4y,0,1
1069,35,blue_collar,married,basic_6y,0,1
1070,56,retired,married,basic_4y,0,0
1071,40,blue_collar,married,basic_9y,0,0
1072,26,admin,single,university_degree,0,1
1073,57,management,divorced,university_degree,0,0
1074,51,blue_collar,married,basic_4y,0,0
1075,31,technician,married,professional_course,0,0
1076,31,admin,married,university_degree,0,0
1077,60,services,married,,0,0
1078,29,admin,single,university_degree,0,1
1079,44,entrepreneur,married,basic_4y,0,0
1080,26,technician,single,basic_9y,0,1
1081,54,blue_collar,married,basic_4y,0,1
1082,34,blue_collar,single,high_school,0,0
1083,29,admin,single,high_school,0,1
1084,33,admin,divorced,high_school,0,1
1085,35,blue_collar,single,high_school,0,1
1086,42,management,married,basic_6y,0,1
1087,53,retired,married,basic_4y,0,1
1088,51,technician,married,professional_course,0,1
1089,59,retired,divorced,basic_4y,0,1
1090,51,admin,married,basic_6y,0,0
1091,36,blue_collar,married,basic_9y,0,1
1092,47,technician,divorced,professional_course,0,0
1093,51,admin,married,university_degree,0,0
1094,42,admin,married,university_degree,0,1
1095,40,technician,married,professional_course,0,1
1096,26,blue_collar,married,basic_9y,0,0
1097,45,technician,married,professional_course,0,1
1098,51,blue_collar,married,basic_4y,0,1
1099,42,services,married,high_school,0,0
